from http://www.psc.isr.umich.edu/dis/census/Features/tract2zip/,,,
Zip,Median,Mean,Pop
82837,57576.00,76186.00,29.00
82838,57182.00,68869.00,268.00
82839,57182.00,68869.00,1153.00
82842,57576.00,76186.00,843.00
82844,57182.00,68869.00,35.00
82845,57576.00,76186.00,37.00
82901,72663.20,82105.23,27971.00
82922,70163.74,82633.13,257.00
82923,70051.36,85950.69,558.00
82925,70594.41,90251.16,304.00
82929,57196.00,70741.00,70.00
82930,56870.51,68060.92,14614.00
82932,73044.00,95667.00,836.00
82933,66500.00,69012.00,759.00
82934,57196.00,70741.00,185.00
82935,68798.15,77770.91,13121.00
82936,66500.00,69012.00,49.00
82937,66500.00,69012.00,3654.00
82938,82181.00,84880.00,227.00
82939,66500.00,69012.00,1861.00
82941,70013.07,87081.13,5028.00
82942,73044.00,95667.00,123.00
82943,53644.00,58953.00,301.00
82944,65518.45,69698.11,216.00
82945,73044.00,95667.00,351.00
83001,69107.62,98010.21,15851.00
83011,82894.00,147861.00,240.00
83012,82894.00,147861.00,180.00
83013,82894.00,147861.00,395.00
83014,67956.41,106793.47,3595.00
83025,82894.00,147861.00,400.00
83101,56892.27,67974.55,3104.00
83110,56543.15,59229.38,4285.00
83111,99425.71,110497.05,507.00
83112,2904.17,3042.14,34.00
83113,70263.00,79703.00,3278.00
83114,48750.00,56362.00,828.00
83115,70164.14,82621.49,830.00
83116,57802.00,69272.00,728.00
83119,56833.00,59533.00,172.00
83120,44059.00,52500.00,112.00
83121,57802.00,69272.00,14.00
83122,56833.00,59533.00,494.00
83123,48750.00,56362.00,711.00
83124,48750.00,56362.00,137.00
83126,56833.00,59533.00,334.00
83127,90.93,95.25,5.00
83201,44067.29,55000.38,37199.00
83202,47373.81,56482.81,21608.00
83203,30229.00,36174.00,309.00
83204,47917.43,58339.54,18026.00
83209,43218.54,62083.45,1175.00
83210,44291.00,57148.00,3449.00
83211,37497.57,51292.32,6374.00
83212,49794.03,51719.09,137.00
83213,39413.00,49322.00,1644.00
83214,50439.00,58381.00,671.00
83215,44291.00,57148.00,26.00
83217,46027.00,54448.00,843.00
83218,45763.00,55416.00,338.00
83220,44589.00,53336.00,137.00
83221,46201.23,57635.45,27021.00
83223,44589.00,53336.00,139.00
83226,41878.98,50211.65,2504.00
83227,41910.00,50235.00,142.00
83228,40779.00,53395.00,522.00
83232,40779.00,53395.00,467.00
83233,37029.00,45718.00,109.00
83234,50439.00,58381.00,1213.00
83235,43315.19,50172.34,99.00
83236,45923.27,55893.90,2275.00
83237,48207.00,56533.00,1146.00
83238,37029.00,45718.00,109.00
83239,44456.70,53202.69,572.00
83241,46013.88,54445.37,1980.00
83243,44599.00,47202.00,80.00
83244,39413.00,49322.00,358.00
83245,74106.54,86606.74,2257.00
83246,50439.00,58381.00,1069.00
83250,50439.00,58381.00,1637.00
83251,41910.00,50235.00,1097.00
83252,44599.00,47202.00,4154.00
83253,43787.91,50151.26,165.00
83254,37936.20,46632.16,3617.00
83255,40079.95,49565.86,1213.00
83261,44589.00,53336.00,536.00
83262,53869.52,61083.41,1386.00
83263,45249.91,55283.76,9258.00
83271,50032.00,51926.00,531.00
83272,43912.38,52654.19,313.00
83274,46569.83,54881.09,9246.00
83276,44690.49,53136.84,4097.00
83277,44291.00,57148.00,111.00
83278,41910.00,50235.00,186.00
83281,50439.00,58381.00,93.00
83283,40779.00,53395.00,147.00
83285,63433.48,77364.12,131.00
83286,40779.00,53395.00,1241.00
83287,44589.00,53336.00,299.00
83301,43274.11,51250.18,52010.00
83302,48102.84,54133.02,196.00
83311,42639.00,46232.00,562.00
83312,98242.00,110829.00,168.00
83313,61528.23,72459.40,3625.00
83314,35019.53,46478.07,898.00
83316,38971.63,53922.15,9626.00
83318,41536.26,50942.03,17226.00
83320,60353.54,66516.37,1006.00
83321,44980.68,61739.66,550.00
83322,44145.00,55294.00,42.00
83323,45635.00,52176.75,1951.00
83324,45714.00,52737.00,788.00
83325,39563.00,51435.00,918.00
83327,44145.00,55294.00,970.00
83328,38133.53,48073.11,5347.00
83330,34741.00,46357.00,6599.00
83332,40611.49,48106.35,2361.00
83333,62138.78,77477.92,10472.00
83334,43731.78,54614.84,2060.00
83335,39563.00,51435.00,1840.00
83336,35889.59,47416.03,4951.00
83337,42912.09,54725.72,33.00
83338,40941.96,48049.19,19782.00
83340,60336.18,88100.56,4682.00
83341,44149.66,52634.29,6491.00
83342,98311.38,110863.34,1371.00
83344,44105.87,68665.78,1128.00
83346,47657.03,57774.54,1442.00
83347,42187.39,53247.46,3258.00
83348,60325.00,66372.00,132.00
83349,45714.00,52737.00,1062.00
83350,41890.01,48353.12,12268.00
83352,45940.75,53041.50,3330.00
83353,55024.85,77245.02,1335.00
83354,54972.00,77137.00,18.00
83355,39614.00,47513.00,5405.00
83401,50445.48,58098.00,37966.00
83402,49857.82,64151.56,26069.00
83404,60257.40,76878.29,21606.00
83406,55326.07,67001.78,15902.00
83414,82894.00,147861.00,544.00
83420,41384.05,53478.18,2539.00
83421,42120.38,52929.35,319.00
83422,53364.00,61275.00,3392.00
83423,40909.00,52228.00,860.00
83424,53364.00,61275.00,290.00
83425,41875.00,52594.00,581.00
83427,61047.00,64394.00,1372.00
83428,71058.00,87149.00,416.00
83429,52813.00,54685.00,1048.00
83431,52248.11,59348.31,876.00
83433,52813.00,54685.00,44.00
83434,52359.26,59344.63,1741.00
83435,41774.44,52555.90,653.00
83436,42948.34,56569.91,491.00
83440,35519.78,47811.22,34610.00
83442,54355.12,62048.47,19250.00
83443,62852.54,74056.70,1107.00
83444,41875.00,52594.00,1381.00
83445,43054.90,52868.57,7406.00
83446,40909.00,52228.00,48.00
83448,54816.10,60730.46,2451.00
83449,71058.00,87149.00,249.00
83450,41875.00,52594.00,1104.00
83451,41541.77,54262.08,791.00
83452,53364.00,61275.00,1484.00
83454,61054.00,68690.00,531.00
83455,53364.00,61275.00,4970.00
83460,25691.07,34308.82,860.00
83462,33650.00,49779.00,464.00
83463,31873.04,44805.77,130.00
83464,44999.56,50131.13,345.00
83465,45072.00,50094.00,109.00
83466,32979.27,47901.82,273.00
83467,35778.85,46977.68,6270.00
83468,43123.41,50040.26,170.00
83469,30833.00,41895.00,32.00
83501,44428.47,56435.95,34230.00
83520,44035.00,51846.00,194.00
83522,36708.38,47902.76,2215.00
83523,38016.88,46833.78,759.00
83524,40350.43,53732.56,989.00
83525,37628.00,60985.00,376.00
83526,33262.76,41725.82,278.00
83530,35168.57,42590.47,5404.00
83533,33194.00,41602.00,178.00
83535,48139.64,56314.47,1089.00
83536,32249.86,41178.46,4230.00
83537,50806.39,57278.50,1044.00
83539,35361.34,51076.41,2001.00
83540,40459.00,54007.00,2190.00
83541,41809.34,52744.04,1076.00
83542,26250.00,34304.00,129.00
83543,37188.37,46164.24,717.00
83544,42678.60,51547.24,6092.00
83545,40459.00,54007.00,484.00
83546,36232.00,50149.00,587.00
83547,26250.00,34304.00,219.00
83548,38473.93,48989.28,117.00
83549,26275.03,34362.70,908.00
83552,34878.97,45857.54,1225.00
83553,36232.00,50149.00,1100.00
83554,34442.10,41786.47,638.00
83555,39492.07,48694.34,564.00
83601,36007.00,51543.00,41.00
83602,48789.00,56525.00,24.00
83604,33245.00,49644.00,762.00
83605,36904.15,45006.33,39649.00
83607,47198.24,56563.43,21732.00
83610,33967.00,44323.00,946.00
83611,49896.00,55342.00,2453.00
83612,33828.22,46664.79,1925.00
83615,51252.52,64886.12,1571.00
83616,82747.91,111302.74,22780.00
83617,42502.46,51487.39,15422.00
83619,41460.14,50049.96,7201.00
83622,48789.00,56525.00,1737.00
83623,36050.75,51514.22,1517.00
83624,35145.81,49823.83,1195.00
83626,49731.15,59175.34,1192.00
83627,36027.77,51111.20,620.00
83628,36197.46,47350.56,4329.00
83629,48509.50,56301.33,1721.00
83631,48789.00,56525.00,1333.00
83632,33665.00,46259.00,214.00
83633,36007.00,51543.00,540.00
83634,59156.84,66766.65,24494.00
83636,43406.00,54871.00,153.00
83637,48789.00,56525.00,206.00
83638,50378.30,65274.91,5903.00
83639,31304.57,42829.20,3300.00
83641,48294.09,60714.70,3438.00
83642,61637.21,74913.63,37008.00
83643,33665.00,46259.00,129.00
83644,51002.37,61578.77,9976.00
83645,33967.00,44323.00,636.00
83646,67067.47,82568.09,47098.00
83647,49981.16,56078.09,20789.00
83648,30740.00,44597.00,3238.00
83650,33245.00,49644.00,552.00
83651,40615.70,49820.76,28611.00
83654,40750.51,64122.47,1672.00
83655,46517.21,58638.60,4397.00
83656,38148.00,45952.00,582.00
83657,43613.00,52383.00,174.00
83660,38607.89,47197.71,5890.00
83661,43819.96,45562.31,9881.00
83666,48789.00,56525.00,52.00
83669,70526.29,89716.01,7365.00
83670,43903.37,52615.37,553.00
83671,33835.71,52092.22,33.00
83672,38000.04,51715.19,8583.00
83676,43391.97,53397.92,4347.00
83677,49859.04,56631.80,44.00
83686,51881.26,60827.55,46224.00
83687,44475.11,52906.46,29697.00
83702,51774.72,76099.36,22293.00
83703,53016.67,66719.96,16565.00
83704,47827.96,56641.94,39628.00
83705,40610.05,51546.95,26631.00
83706,51720.71,63863.61,29732.00
83709,62844.14,71666.76,50034.00
83712,72566.67,113183.67,8148.00
83713,66872.82,82310.87,28103.00
83714,54802.35,67633.71,20290.00
83716,78747.10,86984.79,14523.00
83801,53147.28,64168.68,6150.00
83802,36760.00,41989.00,68.00
83803,53017.36,66904.40,744.00
83804,38553.00,48768.00,1254.00
83805,35594.12,44712.10,7437.00
83806,55030.00,62826.00,220.00
83808,36760.00,41989.00,147.00
83809,50904.00,57267.00,401.00
83810,42638.45,54345.67,1189.00
83811,40000.00,57225.00,1411.00
83812,36760.00,41989.00,66.00
83813,50904.00,57267.00,1158.00
83814,43747.14,59550.72,23371.00
83815,48410.08,60897.65,31015.00
83821,49833.00,60058.00,210.00
83822,38481.88,48008.87,2006.00
83823,54865.38,62642.10,1318.00
83824,37701.00,45858.00,348.00
83825,42334.00,57504.00,190.00
83826,38230.00,42740.00,45.00
83827,36232.00,50149.00,143.00
83830,37280.14,44075.36,733.00
83832,47198.26,54562.82,1524.00
83833,46217.36,59081.80,1164.00
83834,44010.00,51255.00,254.00
83835,49622.95,62656.54,19990.00
83836,39915.60,57312.58,1033.00
83837,34176.81,39987.80,3063.00
83839,36760.00,41989.00,1417.00
83840,38937.00,58328.00,227.00
83841,41297.57,54207.56,338.00
83842,46254.95,59137.43,148.00
83843,33965.76,45744.91,25866.00
83844,17250.00,32087.00,1353.00
83845,38230.00,42740.00,1742.00
83846,38669.00,45604.00,770.00
83847,32750.00,46840.00,1719.00
83848,49833.00,60058.00,137.00
83849,38669.00,45604.00,1925.00
83850,36760.00,41989.00,2129.00
83851,37701.00,45858.00,1691.00
83852,38937.00,58328.00,884.00
83854,47680.05,58840.78,37245.00
83855,44010.00,51255.00,2111.00
83856,42270.21,50191.48,6340.00
83857,44010.00,51255.00,691.00
83858,51470.83,60732.27,13656.00
83860,50568.43,65088.53,6119.00
83861,38795.07,46662.54,6360.00
83864,40782.27,56439.67,17076.00
83866,37297.00,44143.00,320.00
83867,38669.00,45604.00,616.00
83868,33973.00,39733.00,769.00
83869,51300.67,57028.61,4161.00
83870,37662.14,45693.02,312.00
83871,54824.67,62569.55,1938.00
83872,44010.00,51255.00,705.00
83873,38491.46,45267.81,1591.00
83874,36760.00,41989.00,64.00
83876,60949.40,77318.19,1442.00
84001,54309.00,65079.00,725.00
84002,54286.19,65046.35,302.00
84003,80436.66,92734.07,42384.00
84004,107922.98,145145.42,9818.00
84005,64777.60,69793.40,21410.00
84006,64464.00,68451.00,826.00
84007,54309.00,65079.00,740.00
84010,72075.44,88998.52,44821.00
84013,91447.00,98550.00,1011.00
84014,78624.02,94175.30,15268.00
84015,59714.47,65053.03,62494.00
84017,59084.47,73553.98,3556.00
84018,68769.00,77039.00,179.00
84020,72510.48,87021.17,31388.00
84021,51438.45,60970.02,3323.00
84022,51348.05,56009.09,896.00
84023,36389.00,54316.00,266.00
84024,58917.00,63006.00,63.00
84025,82213.02,101623.28,18255.00
84027,50853.00,60132.00,452.00
84028,54737.00,70322.00,824.00
84029,61233.29,67002.96,9473.00
84031,50853.00,60132.00,259.00
84032,36502.65,40881.61,10445.00
84033,58917.00,63006.00,1032.00
84034,51762.86,57038.34,188.00
84035,63374.00,78043.27,731.00
84036,50348.52,55750.09,4978.00
84037,86882.70,99481.77,33369.00
84038,54737.00,70322.00,347.00
84039,13361.47,17053.00,247.00
84040,77978.67,92034.85,23026.00
84041,56858.67,65935.38,44625.00
84042,78393.68,100629.66,10094.00
84043,69676.93,78730.59,49030.00
84044,56289.00,61672.22,26524.00
84045,69907.45,77842.52,16875.00
84046,36389.00,54316.00,793.00
84047,46940.48,54795.75,28936.00
84049,82699.00,102595.00,4372.00
84050,69947.57,79783.99,9290.00
84051,54309.00,65079.00,402.00
84052,47303.14,56683.81,1222.00
84053,51191.66,61343.47,1051.00
84054,75986.46,97274.74,16196.00
84055,70021.43,70458.37,1406.00
84056,46065.00,49912.00,3310.00
84057,51834.77,62613.53,36666.00
84058,50792.83,65873.61,30540.00
84060,66421.43,110198.18,7596.00
84061,64366.11,71420.05,391.00
84062,73547.23,85822.20,43269.00
84063,1038.22,1347.12,6.00
84064,54737.00,70322.00,692.00
84065,78976.59,86987.73,35665.00
84066,46275.85,51565.38,9566.00
84067,58426.89,65943.27,37444.00
84069,66019.00,74485.00,505.00
84070,54082.32,61166.56,24861.00
84071,66019.00,74485.00,1175.00
84072,50853.00,60132.00,372.00
84073,54309.00,65079.00,191.00
84074,64386.10,71662.57,44310.00
84075,77613.94,83139.46,24506.00
84078,60085.25,73231.03,25851.00
84080,66019.00,74485.00,304.00
84081,69346.97,75219.94,40732.00
84083,51456.93,56255.81,1516.00
84084,65817.87,73116.09,37247.00
84086,54737.00,70322.00,401.00
84087,71687.47,79280.81,13983.00
84088,64313.84,73476.03,35603.00
84092,102511.71,122476.74,29525.00
84093,97715.40,121264.17,23130.00
84094,68140.27,75781.74,28069.00
84095,92126.77,102939.05,50566.00
84096,76656.33,83549.74,33396.00
84097,64886.25,79194.84,21322.00
84098,103718.65,127604.35,17282.00
84101,31310.58,43764.02,5277.00
84102,36144.79,50265.57,17421.00
84103,66797.57,88965.68,21084.00
84104,38744.86,47063.43,24869.00
84105,62067.71,73110.03,22140.00
84106,52085.83,64690.05,33384.00
84107,47251.76,57603.87,30863.00
84108,73414.48,101978.54,20738.00
84109,76856.48,90859.87,23858.00
84111,31195.03,38468.11,10744.00
84112,19294.00,42350.00,1942.00
84113,19294.00,42350.00,245.00
84115,34614.96,40433.89,24668.00
84116,43455.23,49916.66,33297.00
84117,58246.72,85596.37,24305.00
84118,58671.18,64715.88,68295.00
84119,44653.40,50156.57,53077.00
84120,56127.49,62550.15,48956.00
84121,73155.72,94358.84,41702.00
84123,51425.11,60306.27,37900.00
84124,75639.84,96030.85,21295.00
84128,65986.18,68956.12,27983.00
84301,54786.00,65488.00,883.00
84302,56524.69,62063.51,23703.00
84304,53222.00,61015.00,40.00
84305,55446.00,64038.00,751.00
84306,54368.00,62725.00,318.00
84307,54806.18,65465.99,1375.00
84308,55446.00,64038.00,325.00
84309,54368.00,62725.00,535.00
84310,82798.00,92524.00,4111.00
84311,54508.05,62937.28,714.00
84312,54471.37,62881.69,4028.00
84313,55603.00,64597.00,68.00
84314,54377.32,62786.61,1031.00
84315,76442.03,80621.90,7581.00
84316,55603.00,64597.00,254.00
84317,82798.00,92524.00,2304.00
84318,68937.71,79365.05,3918.00
84319,58363.16,62291.92,7905.00
84320,52540.57,60548.13,2237.00
84321,43757.09,55361.41,44074.00
84324,55704.69,69912.44,701.00
84325,57772.31,76232.54,2078.00
84326,61826.00,72239.00,1763.00
84327,53222.00,61015.00,951.00
84328,65172.55,71534.72,1666.00
84329,55603.00,64597.00,202.00
84330,55603.00,64597.00,502.00
84331,55603.00,64597.00,272.00
84332,59917.40,78768.70,7218.00
84333,51976.00,59870.00,2722.00
84334,54368.00,62725.00,230.00
84335,56285.42,63308.06,11372.00
84336,55603.00,64597.00,281.00
84337,55984.36,62628.32,11393.00
84338,53790.68,61787.98,481.00
84339,57273.32,74186.78,5046.00
84340,55387.00,69740.00,3369.00
84341,50830.85,62550.47,20109.00
84401,44161.58,51166.33,35622.00
84403,57419.46,70375.69,36582.00
84404,54092.59,60255.71,56363.00
84405,58551.02,68523.83,31348.00
84414,72918.47,83434.04,26507.00
84501,40178.18,48806.00,13612.00
84511,41943.59,48020.93,4569.00
84512,10122.28,11582.17,258.00
84513,45605.00,54153.00,1710.00
84515,42712.00,48254.00,15.00
84516,50597.63,53727.14,227.00
84518,49933.00,58033.00,702.00
84520,42629.00,51074.00,1302.00
84521,49933.00,58033.00,840.00
84522,50951.00,53697.00,321.00
84523,50951.00,53697.00,1797.00
84525,50595.90,53462.41,1183.00
84526,45178.43,58783.69,4134.00
84528,49776.76,57892.93,2742.00
84529,42629.00,51074.00,180.00
84530,43024.00,57002.00,460.00
84531,46292.52,63677.10,642.00
84532,40874.86,48042.66,9772.00
84533,44720.29,51272.01,267.00
84534,258.14,342.01,16.00
84535,43023.89,56995.66,2601.00
84536,45541.00,70545.00,1454.00
84537,45605.00,54153.00,1505.00
84539,42629.00,51074.00,379.00
84540,40854.03,46154.95,44.00
84542,54727.01,59035.15,1806.00
84601,44000.15,49882.21,31486.00
84604,46907.13,65712.15,49145.00
84606,32074.61,41804.93,32291.00
84620,43406.98,52001.68,1151.00
84621,41851.00,48092.00,240.00
84622,41851.00,48092.00,1517.00
84623,41664.76,52096.37,405.00
84624,44000.99,57038.89,5668.00
84626,63046.94,68849.86,410.00
84627,32068.71,44668.48,6310.00
84628,52831.35,58968.87,721.00
84629,51854.80,65734.56,2531.00
84630,41851.00,48092.00,294.00
84631,47340.00,53762.00,3067.00
84632,41510.00,51935.00,1148.00
84633,57500.00,63049.00,1048.00
84634,41878.69,48105.97,3395.00
84635,43175.00,58428.00,863.00
84636,47340.00,53762.00,474.00
84637,47340.00,53762.00,729.00
84638,44457.00,56272.00,294.00
84639,52279.00,58319.00,963.00
84640,44457.00,56272.00,121.00
84642,47649.79,51062.92,3548.00
84643,48050.23,51218.71,605.00
84645,52279.00,58319.00,2620.00
84646,41510.00,51935.00,1657.00
84647,48481.00,59204.00,4019.00
84648,53449.65,60618.87,5776.00
84649,44457.00,56272.00,760.00
84651,59749.35,67697.05,23457.00
84652,43329.00,51947.00,872.00
84653,73505.21,86241.90,7947.00
84654,43329.00,51947.00,2689.00
84655,56411.72,66025.56,10547.00
84656,47454.58,53867.72,345.00
84657,52292.00,58232.00,505.00
84660,62865.85,68065.87,37995.00
84662,48481.00,59204.00,1371.00
84663,57269.00,67902.23,29975.00
84664,62713.78,84145.27,8033.00
84665,48144.00,51266.00,528.00
84667,41510.00,51935.00,405.00
84701,48728.39,57958.67,8692.00
84710,43372.00,45235.00,131.00
84711,52292.00,58232.00,735.00
84712,44952.26,58383.70,201.00
84713,31636.27,42982.95,3792.00
84714,42959.00,51556.00,835.00
84715,49414.00,57978.00,459.00
84716,47614.00,61894.00,297.00
84718,47344.63,60836.15,189.00
84719,41188.00,49244.00,90.00
84720,42796.36,52369.26,19705.00
84721,41636.51,47800.48,20961.00
84722,47952.00,60163.00,615.00
84723,37708.00,48830.00,687.00
84724,43356.00,52386.00,1214.00
84725,47952.00,60163.00,1964.00
84726,47614.00,61894.00,961.00
84728,43175.00,58428.00,158.00
84729,43372.00,45235.00,396.00
84730,52292.00,58232.00,268.00
84731,43072.85,53045.45,194.00
84732,37708.00,48830.00,77.00
84733,48455.00,57751.00,202.00
84734,49414.00,57978.00,261.00
84735,41962.00,49086.00,258.00
84736,47614.00,61894.00,246.00
84737,53268.47,63323.73,14838.00
84738,50398.16,60166.16,6878.00
84739,43356.00,52386.00,507.00
84740,37708.00,48830.00,191.00
84741,43615.32,64086.22,5556.00
84742,46153.00,52401.00,260.00
84743,37708.00,48830.00,34.00
84744,50730.05,57225.05,411.00
84745,44802.14,48521.92,4066.00
84746,45966.00,55971.00,1149.00
84747,49414.00,57978.00,1097.00
84749,49414.00,57978.00,218.00
84750,37708.00,48830.00,469.00
84751,47883.69,57261.58,1680.00
84752,47885.00,57270.00,994.00
84753,43148.65,51775.99,26.00
84754,43221.12,52474.62,3652.00
84755,43372.00,45235.00,112.00
84756,43068.35,51744.49,366.00
84757,45976.90,55762.87,1167.00
84758,43372.00,45235.00,533.00
84759,41962.00,49086.00,2112.00
84760,41188.00,49244.00,559.00
84761,41188.00,49244.00,3131.00
84762,43332.24,45343.60,248.00
84763,45966.00,55971.00,245.00
84764,47614.00,61894.00,331.00
84765,66063.00,85890.00,6143.00
84766,43356.00,52386.00,147.00
84767,45966.00,55971.00,679.00
84770,45541.77,56581.27,39131.00
84772,41188.00,49244.00,171.00
84773,49414.00,57978.00,321.00
84774,45966.00,55971.00,1399.00
84775,49376.38,58059.84,431.00
84776,47614.00,61894.00,538.00
84779,45847.46,55212.33,641.00
84780,49514.17,65520.93,18756.00
84781,47952.00,60163.00,188.00
84782,48265.57,58659.36,794.00
84783,48456.24,57751.07,805.00
84784,45966.00,55971.00,2745.00
84790,52321.54,67016.52,35770.00
85003,28267.18,44246.55,9369.00
85004,28008.37,43729.38,4965.00
85006,21619.87,30778.84,25742.00
85007,33192.20,46339.13,14040.00
85008,28760.85,37870.43,51045.00
85009,26900.55,35771.98,52520.00
85012,56276.10,85254.78,6390.00
85013,45862.46,63926.53,19314.00
85014,43555.19,59436.40,24782.00
85015,35960.03,46324.92,37644.00
85016,43848.74,68399.17,33896.00
85017,31956.28,38214.03,38872.00
85018,61618.69,95717.98,36065.00
